k_parent,k_child,parent_gep,child_gep,similarity,raw_value,parent_celltype,child_celltype,celltype_match
6,7,3,5,0.08682769683792986,4.887659240437992,Tumor/Epithelials,Ambiguous/Mixed,False
6,7,3,6,0.14378512124418902,3.8788706148953134,Tumor/Epithelials,Ambiguous/Mixed,False
6,7,3,7,0.11359070576245556,4.350307183026993,Tumor/Epithelials,Ambiguous/Mixed,False
6,7,4,1,0.21568788232050518,3.0678458111173392,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,4,2,0.338119007450514,2.1687147048409443,Ambiguous/Mixed,Tumor/Epithelials,False
6,7,4,3,0.27720756353075626,2.5659774531482835,Ambiguous/Mixed,Tumor/Epithelials,False
6,7,4,4,0.5921295501478452,1.0480596666595114,Ambiguous/Mixed,Fibroblasts/Stromal,False
6,7,4,5,0.4963299373722731,1.4010287541742943,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,4,6,0.4354036439148969,1.662963522193197,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,4,7,0.5109750131723756,1.3428691757507834,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,5,1,0.5708188602488755,1.121366704287663,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,5,2,0.16508227769925782,3.602622553289471,Ambiguous/Mixed,Tumor/Epithelials,False
6,7,5,3,0.12989553278119187,4.082049491144238,Ambiguous/Mixed,Tumor/Epithelials,False
6,7,5,4,0.961804136438064,0.07788889884406765,Ambiguous/Mixed,Fibroblasts/Stromal,False
6,7,5,5,0.9986215975917055,0.002758706557565206,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,5,6,0.6998726469141493,0.7137137869406625,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,5,7,0.9693007274477876,0.062360733992188985,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,6,1,0.5858558505262137,1.0693630170569277,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,6,2,0.16083405039251064,3.6547643769642297,Ambiguous/Mixed,Tumor/Epithelials,False
6,7,6,3,0.1268796035373662,4.129033291611962,Ambiguous/Mixed,Tumor/Epithelials,False
6,7,6,4,0.974532314621109,0.05159520075587515,Ambiguous/Mixed,Fibroblasts/Stromal,False
6,7,6,5,0.9691986443555761,0.06257137753180683,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,6,6,0.7929748045120909,0.46392766044029743,Ambiguous/Mixed,Ambiguous/Mixed,True
6,7,6,7,0.9972013817434384,0.005605083421021845,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,1,1,0.057384224544457164,5.715971694301166,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,1,2,0.9037728537105889,0.2023544363646367,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,1,3,0.04122344711640859,6.377496159476323,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,1,4,0.392681353061219,1.869513604908442,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,1,5,0.5605261820913633,1.1577586510669706,Ambiguous/Mixed,Fibroblasts/Stromal,False
7,8,1,6,0.576786780459172,1.100565224068281,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,1,7,0.7286351252880622,0.6331643725611426,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,1,8,0.5387185479290021,1.237124037964981,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,2,1,0.8008083294849916,0.4442672991608726,Tumor/Epithelials,Tumor/Epithelials,True
7,8,2,2,0.11996241068968104,4.2411536590479555,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,2,3,0.6313272279354045,0.9198619291836857,Tumor/Epithelials,Tumor/Epithelials,True
7,8,2,4,0.2357501014220212,2.889965854517209,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,2,5,0.20984324050405787,3.1227890016103146,Tumor/Epithelials,Fibroblasts/Stromal,False
7,8,2,6,0.15026883355019813,3.7906587306687882,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,2,7,0.23261867712428083,2.916709489880608,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,2,8,0.1753232333451898,3.4822479221337095,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,3,1,0.6346556512975144,0.9093454171968604,Tumor/Epithelials,Tumor/Epithelials,True
7,8,3,2,0.08529125097981603,4.9233667947813835,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,3,3,0.7968540384456839,0.454167511353866,Tumor/Epithelials,Tumor/Epithelials,True
7,8,3,4,0.14474668217561984,3.8655401677165075,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,3,5,0.17118184718734616,3.530057707361123,Tumor/Epithelials,Fibroblasts/Stromal,False
7,8,3,6,0.11692873203041583,4.2923813154466846,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,3,7,0.19275589288055833,3.2926613886885026,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,3,8,0.14110750053401278,3.91646652791981,Tumor/Epithelials,Ambiguous/Mixed,False
7,8,4,1,0.2839023653969743,2.5182497674832085,Fibroblasts/Stromal,Tumor/Epithelials,False
7,8,4,2,0.7352349907106749,0.615130231229424,Fibroblasts/Stromal,Ambiguous/Mixed,False
7,8,4,3,0.2109473988815604,3.112292941970545,Fibroblasts/Stromal,Tumor/Epithelials,False
7,8,4,4,0.5619262713918023,1.152769254777737,Fibroblasts/Stromal,Ambiguous/Mixed,False
7,8,4,5,0.9996096673074806,0.000780817784308632,Fibroblasts/Stromal,Fibroblasts/Stromal,True
7,8,4,6,0.9594736964924498,0.08274075535036132,Fibroblasts/Stromal,Ambiguous/Mixed,False
7,8,4,7,0.7936537659831115,0.46221595166335805,Fibroblasts/Stromal,Ambiguous/Mixed,False
7,8,4,8,0.9800751024160365,0.040252150270871166,Fibroblasts/Stromal,Ambiguous/Mixed,False
7,8,5,1,0.22551423275826057,2.978744011173097,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,5,2,0.6759578992166927,0.783248968287709,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,5,3,0.14233833260299705,3.8990968627279834,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,5,4,0.5092542186921417,1.349615879563236,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,5,5,0.9614910673755264,0.0785400085950447,Ambiguous/Mixed,Fibroblasts/Stromal,False
7,8,5,6,0.998772487780399,0.002456532459653337,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,5,7,0.6943391036749564,0.729589631604342,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,5,8,0.9687831741936163,0.06342890914401954,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,6,1,0.29100920562393,2.4688007557290166,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,6,2,0.9462311324654337,0.11053682739923194,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,6,3,0.2271443212421276,2.964339374247776,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,6,4,0.6558043893997911,0.843785442790322,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,6,5,0.7968474634186381,0.4541840138847056,Ambiguous/Mixed,Fibroblasts/Stromal,False
7,8,6,6,0.7007738615961248,0.7111400760125529,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,6,7,0.9992981507985752,0.0014041912257562374,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,6,8,0.7899431638156755,0.4715885612926436,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,7,1,0.2232755051707783,2.998697641730147,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,7,2,0.759209758668423,0.5509543557708749,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,7,3,0.17840510101763085,3.4473969321936986,Ambiguous/Mixed,Tumor/Epithelials,False
7,8,7,4,0.5168911720259732,1.3198458512287439,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,7,5,0.9834001680435985,0.03347830624820535,Ambiguous/Mixed,Fibroblasts/Stromal,False
7,8,7,6,0.9711460668120655,0.05855678548707045,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,7,7,0.7866669692138564,0.47990057007355946,Ambiguous/Mixed,Ambiguous/Mixed,True
7,8,7,8,0.9999171892549168,0.00016562834816456632,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,1,1,0.15041919383972066,3.788658513987593,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,1,2,0.8090123557040326,0.4238821784587111,Tumor/Epithelials,Tumor/Epithelials,True
8,9,1,3,0.5081420514399152,1.3539884833475515,Tumor/Epithelials,Tumor/Epithelials,True
8,9,1,4,0.29999280080704505,2.407993603847452,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,1,5,0.2709632592226816,2.611544084235173,Tumor/Epithelials,Fibroblasts/Stromal,False
8,9,1,6,0.21091274820587103,3.1126214932784277,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,1,7,0.2103041261851009,3.118401151989452,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,1,8,0.2978199015714972,2.4225326646335015,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,1,9,0.2145263467452943,3.0786454390149913,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,2,1,0.999996339413399,7.321186601725086e-06,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,2,2,0.21426317241983694,3.081100483709329,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,2,3,0.12222491899684915,4.203784666511275,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,2,4,0.47967328980045637,1.4693001061481425,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,2,5,0.7440901255139755,0.5911862300839125,Ambiguous/Mixed,Fibroblasts/Stromal,False
8,9,2,6,0.6840763146661786,0.7593715928676008,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,2,7,0.7618684904291814,0.5439626458571152,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,2,8,0.9421119274941451,0.11926238493656804,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,2,9,0.7606364134827033,0.5471996199049876,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,3,1,0.12199181040667227,4.20760272863243,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,3,2,0.40057431153794787,1.8297119655483831,Tumor/Epithelials,Tumor/Epithelials,True
8,9,3,3,0.9999771816929766,4.5637134729841985e-05,Tumor/Epithelials,Tumor/Epithelials,True
8,9,3,4,0.17350664287509296,3.5030787857273133,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,3,5,0.20227714057776178,3.196233077663003,Tumor/Epithelials,Fibroblasts/Stromal,False
8,9,3,6,0.13591005114655935,3.99152400137654,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,3,7,0.16385447853219046,3.617553142175873,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,3,8,0.234509708156359,2.900516585130551,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,3,9,0.16922873570031866,3.553008026971524,Tumor/Epithelials,Ambiguous/Mixed,False
8,9,4,1,0.48033437557047265,1.46654560366505,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,4,2,0.24718139996188088,2.795265598204277,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,4,3,0.17356107418800867,3.502451457852251,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,4,4,0.9999443536837599,0.00011129572910765347,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,4,5,0.5510633063311574,1.1918111658120125,Ambiguous/Mixed,Fibroblasts/Stromal,False
8,9,4,6,0.5110712387190299,1.3424925761722004,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,4,7,0.5019836905260101,1.3783752976203967,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,4,8,0.6513183813708663,0.8575133824822055,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,4,9,0.503782027607169,1.371223178731499,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,5,1,0.7456136006224409,0.5870955491979148,Fibroblasts/Stromal,Ambiguous/Mixed,False
8,9,5,2,0.3271121524315545,2.2349043861802977,Fibroblasts/Stromal,Tumor/Epithelials,False
8,9,5,3,0.2041335192455085,3.17796198625639,Fibroblasts/Stromal,Tumor/Epithelials,False
8,9,5,4,0.5522059085064157,1.1876685592082918,Fibroblasts/Stromal,Ambiguous/Mixed,False
8,9,5,5,0.9999856017693342,2.8796668642793233e-05,Fibroblasts/Stromal,Fibroblasts/Stromal,True
8,9,5,6,0.9625990777544746,0.07623656038243151,Fibroblasts/Stromal,Ambiguous/Mixed,False
8,9,5,7,0.9819256018723548,0.036479470677047175,Fibroblasts/Stromal,Ambiguous/Mixed,False
8,9,5,8,0.7985013207837995,0.45003731449457257,Fibroblasts/Stromal,Ambiguous/Mixed,False
8,9,5,9,0.983144492181468,0.03399835721626585,Fibroblasts/Stromal,Ambiguous/Mixed,False
8,9,6,1,0.6823745422429074,0.7643531794193315,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,6,2,0.2612288275998661,2.68471704333438,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,6,3,0.13613980714461885,3.9881458551186952,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,6,4,0.5138867199730295,1.3315048539475225,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,6,5,0.9622936088361939,0.07687133638417548,Ambiguous/Mixed,Fibroblasts/Stromal,False
8,9,6,6,0.9999797911161514,4.04181761015936e-05,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,6,7,0.9714453330908496,0.05794056473953388,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,6,8,0.6997923561632955,0.7139432439915008,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,6,9,0.9727992115462148,0.055155156539861805,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,7,1,0.941606337866649,0.12033598420867539,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,7,2,0.3674896375047379,2.0021203159856307,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,7,3,0.2364652926833462,2.883907671602383,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,7,4,0.6501276263555579,0.8611731742538542,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,7,5,0.796245663274089,0.4556950370963215,Ambiguous/Mixed,Fibroblasts/Stromal,False
8,9,7,6,0.7005816889849711,0.7116886095015126,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,7,7,0.780660054735896,0.4952309862476047,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,7,8,0.9999834915839888,3.301710455312474e-05,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,7,9,0.7830734648944391,0.48905752499100374,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,8,1,0.7640149580347056,0.5383358228556336,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,8,2,0.27560487011891144,2.5775741380605783,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,8,3,0.17584765371810565,3.476274525339499,Ambiguous/Mixed,Tumor/Epithelials,False
8,9,8,4,0.5127754554375074,1.3358344766651975,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,8,5,0.983576879005661,0.03311895083467266,Ambiguous/Mixed,Fibroblasts/Stromal,False
8,9,8,6,0.9713960595622076,0.05804201106209799,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,8,7,0.9986363212617673,0.0027292187885133894,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,8,8,0.7902610801402761,0.4707838138554541,Ambiguous/Mixed,Ambiguous/Mixed,True
8,9,8,9,0.9996430323191107,0.0007140628180366767,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,1,1,0.21378116955795828,3.0856047186059232,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,1,2,0.1537287159328777,3.745131629670258,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,1,3,0.8536092388669813,0.31656351127647925,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,1,4,0.9657707993638556,0.06965748132268451,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,1,5,0.7645358065147995,0.5369728363920322,Ambiguous/Mixed,Plasma_XBP1,False
9,10,1,6,0.7526446461424017,0.5683241600878197,Ambiguous/Mixed,Fibroblasts/Stromal,False
9,10,1,7,0.7246880285333208,0.6440280444134213,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,1,8,0.6839645941306146,0.7596982513325459,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,1,9,0.9437197848798409,0.11585198990557391,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,1,10,0.765390445479914,0.5347383782202164,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,2,1,0.9991936012669586,0.00161344809480052,Tumor/Epithelials,Tumor/Epithelials,True
9,10,2,2,0.509301890315981,1.3494286670043891,Tumor/Epithelials,Tumor/Epithelials,True
9,10,2,3,0.19078467873154295,3.313219646682653,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,2,4,0.3122723050163687,2.3277593986574807,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,2,5,0.22277579961874583,3.0031787922679234,Tumor/Epithelials,Plasma_XBP1,False
9,10,2,6,0.32184302497728406,2.2673827047501356,Tumor/Epithelials,Fibroblasts/Stromal,False
9,10,2,7,0.30251475438806413,2.3912504557282377,Tumor/Epithelials,Tumor/Epithelials,True
9,10,2,8,0.26797425170626576,2.6337287576194743,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,2,9,0.3627681022940563,2.027982971031724,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,2,10,0.2716619069538285,2.606393949956447,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,3,1,0.3936882513594048,1.8643918461690199,Tumor/Epithelials,Tumor/Epithelials,True
9,10,3,2,0.7967056819970909,0.4545399014114671,Tumor/Epithelials,Tumor/Epithelials,True
9,10,3,3,0.12097456566883545,4.2243499131294895,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,3,4,0.15378448364142094,3.744406227193463,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,3,5,0.1373763446855438,3.9700621557529154,Tumor/Epithelials,Plasma_XBP1,False
9,10,3,6,0.20095432697096466,3.209355251487316,Tumor/Epithelials,Fibroblasts/Stromal,False
9,10,3,7,0.19285780840239403,3.291604211271107,Tumor/Epithelials,Tumor/Epithelials,True
9,10,3,8,0.1512892075521622,3.7771239843568374,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,3,9,0.23263194260632933,2.9165954396763567,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,3,10,0.17147683546316245,3.5266141833691664,Tumor/Epithelials,Ambiguous/Mixed,False
9,10,4,1,0.24833210512051052,2.785976590212731,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,4,2,0.21983685751106594,3.0297391289737643,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,4,3,0.41461508665513325,1.7608093823668498,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,4,4,0.6616174223115605,0.8261356040333144,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,4,5,0.5723839275414335,1.1158906215242823,Ambiguous/Mixed,Plasma_XBP1,False
9,10,4,6,0.5536703798231198,1.1823715031515603,Ambiguous/Mixed,Fibroblasts/Stromal,False
9,10,4,7,0.5198547524001035,1.3084116574637976,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,4,8,0.49928761926286697,1.3891459159438693,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,4,9,0.6511149473012932,0.8581381640099786,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,4,10,0.5090383745707314,1.3504637463790057,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,5,1,0.32459071088177077,2.250380482868885,Fibroblasts/Stromal,Tumor/Epithelials,False
9,10,5,2,0.26361260595463437,2.6665493104221283,Fibroblasts/Stromal,Tumor/Epithelials,False
9,10,5,3,0.9377343294775069,0.1285772018551093,Fibroblasts/Stromal,Ambiguous/Mixed,False
9,10,5,4,0.7679262147453212,0.5281232500005664,Fibroblasts/Stromal,Ambiguous/Mixed,False
9,10,5,5,0.9598242895432079,0.08201008599686155,Fibroblasts/Stromal,Plasma_XBP1,False
9,10,5,6,0.9997973256288067,0.00040538982483825817,Fibroblasts/Stromal,Fibroblasts/Stromal,True
9,10,5,7,0.9858844598220171,0.02843222390718105,Fibroblasts/Stromal,Tumor/Epithelials,False
9,10,5,8,0.9693243549204128,0.062311983002962236,Fibroblasts/Stromal,Ambiguous/Mixed,False
9,10,5,9,0.7961309943241045,0.4559830818868188,Fibroblasts/Stromal,Ambiguous/Mixed,False
9,10,5,10,0.9835699034719728,0.03313313489810989,Fibroblasts/Stromal,Ambiguous/Mixed,False
9,10,6,1,0.26101345394292536,2.6863666506278716,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,6,2,0.19145444810987386,3.3062107350693366,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,6,3,0.9387430699048941,0.1264269163789533,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,6,4,0.7165251309974172,0.6666839153281788,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,6,5,0.9642999012946778,0.07270586365072407,Ambiguous/Mixed,Plasma_XBP1,False
9,10,6,6,0.9654773885384211,0.07026519363957881,Ambiguous/Mixed,Fibroblasts/Stromal,False
9,10,6,7,0.959068946085584,0.08358462590895727,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,6,8,0.997273869959057,0.00545970540123724,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,6,9,0.7016967296567873,0.7085079546700586,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,6,10,0.9738902641108822,0.05291329374139932,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,7,1,0.2628106023674321,2.672643298643153,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,7,2,0.21082129187918558,3.1134889245922546,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,7,3,0.9713350889973469,0.05816754683667179,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,7,4,0.7679443131625828,0.5280761147324988,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,7,5,0.9797797421026277,0.04085497106950495,Ambiguous/Mixed,Plasma_XBP1,False
9,10,7,6,0.9843679194707301,0.03151109982526344,Ambiguous/Mixed,Fibroblasts/Stromal,False
9,10,7,7,0.9929601437161819,0.014129505974029925,Ambiguous/Mixed,Tumor/Epithelials,False
9,10,7,8,0.9773836443259322,0.045752056290765744,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,7,9,0.7813721996883376,0.4934073491241966,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,7,10,0.9987011139459125,0.002599460675485752,Ambiguous/Mixed,Ambiguous/Mixed,True
9,10,8,1,0.3664528213370626,2.0077709870696387,Ambiguous/Mixed,Tumor/Epithelials,False
